customer_id,rank,product_id,recommended_channel,recommended_time,marketing_script
C000162,3,P017,app_push,周末09:00-12:00,专属推荐：现金管理017号（R3·现金管理），业绩比较基准4.3%，180天，1000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C000164,1,P026,app_push,工作日12:00-14:00,专属推荐：混合026号（R2·混合），业绩比较基准3.1%，180天，1000元起投，T+1 次日赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C000164,2,P019,app_push,周末14:00-18:00,专属推荐：定开019号（R2·定开），业绩比较基准3.3%，灵活存续，1000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C000164,3,P030,app_push,工作日18:00-21:00,专属推荐：固定期限030号（R2·固定期限），业绩比较基准3.1%，730天，1000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C000179,1,P026,app_push,工作日09:00-12:00,专属推荐：混合026号（R2·混合），业绩比较基准3.1%，180天，1000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C000179,2,P012,app_push,工作日12:00-14:00,专属推荐：混合012号（R2·混合），业绩比较基准3.7%，90天，10000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C000179,3,P019,app_push,周末14:00-18:00,专属推荐：定开019号（R2·定开），业绩比较基准3.3%，灵活存续，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C000180,1,P025,app_push,工作日09:00-12:00,专属推荐：定开025号（R3·定开），业绩比较基准5.2%，366天，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C000180,2,P024,app_push,工作日12:00-14:00,专属推荐：定开024号（R3·定开），业绩比较基准4.7%，90天，1000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C000180,3,P008,app_push,周末09:00-12:00,专属推荐：定开008号（R3·定开），业绩比较基准5.1%，366天，10000元起投，封闭运作。理财非存款，产品有风险，投资须谨慎。
C000185,1,P029,app_push,工作日12:00-14:00,专属推荐：固定期限029号（R4·固定期限），业绩比较基准7.8%，灵活存续，10000元起投，封闭运作。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C000185,2,P011,app_push,工作日18:00-21:00,专属推荐：固定期限011号（R2·固定期限），业绩比较基准3.3%，90天，10000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C000185,3,P025,app_push,周末14:00-18:00,专属推荐：定开025号（R3·定开），业绩比较基准5.2%，366天，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C000186,1,P002,app_push,工作日09:00-12:00,专属推荐：固定期限002号（R5·固定期限），业绩比较基准11.3%，366天，1000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C000186,2,P029,app_push,工作日12:00-14:00,专属推荐：固定期限029号（R4·固定期限），业绩比较基准7.8%，灵活存续，10000元起投，封闭运作。理财非存款，产品有风险，投资须谨慎。
C000186,3,P015,app_push,周末09:00-12:00,专属推荐：固定期限015号（R4·固定期限），业绩比较基准6.7%，366天，50000元起投，封闭运作。理财非存款，产品有风险，投资须谨慎。
C000190,1,P029,manager,工作日18:00-21:00,钻石贵宾专享：固定期限029号（R4·固定期限），业绩比较基准7.8%，灵活存续，10000元起投，封闭运作，可为您预约专属认购。理财非存款，产品有风险，投资须谨慎。
C000190,2,P002,manager,周末09:00-12:00,钻石贵宾专享：固定期限002号（R5·固定期限），业绩比较基准11.3%，366天，1000元起投，T+0 随时赎回，可为您预约专属认购。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C000190,3,P023,manager,周末14:00-18:00,钻石贵宾专享：固定期限023号（R5·固定期限），业绩比较基准9.8%，灵活存续，1000元起投，T+1 次日赎回，可为您预约专属认购。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C000199,1,P011,app_push,工作日09:00-12:00,专属推荐：固定期限011号（R2·固定期限），业绩比较基准3.3%，90天，10000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C000199,2,P030,app_push,工作日12:00-14:00,专属推荐：固定期限030号（R2·固定期限），业绩比较基准3.1%，730天，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C000199,3,P012,app_push,工作日18:00-21:00,专属推荐：混合012号（R2·混合），业绩比较基准3.7%，90天，10000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C000204,1,P013,call,工作日12:00-14:00,您好，我是您的专属理财顾问，为您介绍：定开013号（R2·定开），业绩比较基准3.5%，灵活存续，10000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C000204,2,P022,call,周末14:00-18:00,您好，我是您的专属理财顾问，为您介绍：定开022号（R2·定开），业绩比较基准3.0%，730天，10000元起投，T+1 次日赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C000204,3,P019,call,工作日18:00-21:00,您好，我是您的专属理财顾问，为您介绍：定开019号（R2·定开），业绩比较基准3.3%，灵活存续，1000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C000214,1,P012,call,工作日09:00-12:00,您好，我是您的专属理财顾问，为您介绍：混合012号（R2·混合），业绩比较基准3.7%，90天，10000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C000214,2,P011,call,工作日18:00-21:00,您好，我是您的专属理财顾问，为您介绍：固定期限011号（R2·固定期限），业绩比较基准3.3%，90天，10000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C000214,3,P013,call,周末09:00-12:00,您好，我是您的专属理财顾问，为您介绍：定开013号（R2·定开），业绩比较基准3.5%，灵活存续，10000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C000217,1,P010,app_push,工作日18:00-21:00,专属推荐：现金管理010号（R1·现金管理），业绩比较基准2.8%，366天，50000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C000217,2,P011,app_push,周末14:00-18:00,专属推荐：固定期限011号（R2·固定期限），业绩比较基准3.3%，90天，10000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C000217,3,P020,app_push,周末09:00-12:00,专属推荐：现金管理020号（R2·现金管理），业绩比较基准3.6%，366天，10000元起投，T+1 次日赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C000220,1,P014,app_push,工作日09:00-12:00,专属推荐：混合014号（R1·混合），业绩比较基准2.3%，90天，10000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C000220,2,P026,app_push,工作日12:00-14:00,专属推荐：混合026号（R2·混合），业绩比较基准3.1%，180天，1000元起投，T+1 次日赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C000220,3,P012,app_push,工作日18:00-21:00,专属推荐：混合012号（R2·混合），业绩比较基准3.7%，90天，10000元起投，T+1 次日赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C000227,1,P025,app_push,工作日09:00-12:00,专属推荐：定开025号（R3·定开），业绩比较基准5.2%，366天，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C000227,2,P024,app_push,工作日12:00-14:00,专属推荐：定开024号（R3·定开），业绩比较基准4.7%，90天，1000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C000227,3,P008,app_push,周末09:00-12:00,专属推荐：定开008号（R3·定开），业绩比较基准5.1%，366天，10000元起投，封闭运作。理财非存款，产品有风险，投资须谨慎。
C000228,1,P002,app_push,工作日09:00-12:00,专属推荐：固定期限002号（R5·固定期限），业绩比较基准11.3%，366天，1000元起投，T+0 随时赎回。理财非存款，产品有风险，投资须谨慎。
C000228,2,P023,app_push,工作日12:00-14:00,专属推荐：固定期限023号（R5·固定期限），业绩比较基准9.8%，灵活存续，1000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C000228,3,P004,app_push,工作日18:00-21:00,专属推荐：现金管理004号（R5·现金管理），业绩比较基准8.6%，灵活存续，1000元起投，封闭运作。理财非存款，产品有风险，投资须谨慎。
C000235,1,P013,app_push,工作日09:00-12:00,专属推荐：定开013号（R2·定开），业绩比较基准3.5%，灵活存续，10000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C000235,2,P022,app_push,工作日18:00-21:00,专属推荐：定开022号（R2·定开），业绩比较基准3.0%，730天，10000元起投，T+1 次日赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C000235,3,P019,app_push,周末14:00-18:00,专属推荐：定开019号（R2·定开），业绩比较基准3.3%，灵活存续，1000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C000236,1,P002,app_push,工作日09:00-12:00,专属推荐：固定期限002号（R5·固定期限），业绩比较基准11.3%，366天，1000元起投，T+0 随时赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C000236,2,P023,app_push,工作日18:00-21:00,专属推荐：固定期限023号（R5·固定期限），业绩比较基准9.8%，灵活存续，1000元起投，T+1 次日赎回。该产品风险等级高于您的风险偏好，请谨慎选择。理财非存款，产品有风险，投资须谨慎。
C000236,3,P024,app_push,周末14:00-18:00,专属推荐：定开024号（R3·定开），业绩比较基准4.7%，90天，1000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
C000237,1,P027,app_push,工作日09:00-12:00,专属推荐：现金管理027号（R4·现金管理），业绩比较基准7.7%，366天，100000元起投，T+1 次日赎回。理财非存款，产品有风险，投资须谨慎。
